0.267565, -0.542840, 1
0.018004, 0.764837, 1
0.214869, -0.432173, 1
0.007650, 0.204030, 1
-0.047647, -0.304401, 0
0.533410, 0.036596, 1
-0.351287, -0.922281, 1
0.522587, 0.351404, 1
-0.029746, 0.913644, 0
0.792727, 0.519568, 0
-0.205031, -0.892630, 1
0.705401, 0.608501, 0
-0.799414, 0.413691, 1
-0.817524, -0.362204, 1
0.752306, 0.519288, 0
0.071816, -0.939244, 1
0.779407, 0.213764, 0
-0.240962, -0.751138, 0
-0.451103, -0.502357, 0
-0.713583, -0.157001, 0
0.736996, 0.455261, 0
0.222660, 0.036704, 1
-0.280549, 0.808910, 1
0.310971, -0.897426, 1
-0.140242, 0.960186, 0
0.500194, -0.637915, 0
0.553812, -0.465804, 0
0.823084, 0.433306, 0
0.282303, -0.799194, 0
0.834550, 0.001946, 0
0.418892, 0.875644, 0
0.140800, -0.189407, 0
-0.536216, -0.160379, 0
0.017479, -0.205379, 0
-0.565498, 0.150082, 0
0.206066, -0.184910, 0
0.210348, 0.830215, 0
-0.586597, -0.050629, 0
-0.770338, 0.289565, 1
0.261687, 0.070180, 0
0.237421, -0.586001, 1
0.819679, 0.552199, 0
0.573196, 0.812573, 0
-0.493181, 0.701832, 1
-0.535235, -0.282232, 0
0.826375, -0.299368, 0
-0.294598, -0.249830, 1
-0.483358, -0.508319, 0
-0.112307, 0.354112, 1
-0.203697, -0.038186, 0
0.001063, -0.652735, 0
-0.463712, 0.095430, 1
-0.752785, -0.133113, 1
0.850403, -0.299288, 0
0.562297, -0.525905, 0
-0.240504, -0.265079, 1
-0.483857, -0.097735, 1
0.350490, 0.226987, 0
-0.905771, -0.214222, 1
0.398699, 0.857394, 0
0.082717, -0.947820, 1
0.873369, 0.220968, 0
0.617015, -0.358909, 0
0.123410, 0.073676, 1
0.166578, 0.126516, 1
0.819281, 0.089285, 0
0.033494, -0.614522, 1
-0.235043, -0.552569, 0
-0.241421, 0.046319, 1
0.112190, -0.820946, 0
0.081067, -0.149348, 0
-0.253373, 0.536690, 0
0.423529, 0.299162, 0
-0.599903, 0.092514, 0
0.815153, -0.009113, 0
0.225987, 0.540750, 0
-0.731350, 0.182712, 1
-0.685737, -0.280267, 0
0.199980, 0.860491, 0
-0.666995, -0.447787, 1
-0.506130, 0.143777, 0
-0.848722, -0.525546, 1
-0.175339, -0.103316, 0
-0.876497, 0.323675, 1
-0.409448, 0.852065, 0
0.340981, -0.052824, 0
-0.191789, -0.409363, 1
0.687224, 0.134150, 1
0.335743, 0.177526, 0
0.289816, -0.358407, 1
0.607819, 0.378807, 1
-0.417903, 0.822923, 0
0.511198, -0.601036, 0
-0.308776, -0.442869, 1
0.568746, 0.089783, 1
-0.192360, 0.073950, 0
-0.184217, 0.684431, 1
0.265992, 0.729619, 1
0.594182, 0.743963, 0
-0.342485, -0.199187, 1
0.890651, 0.263702, 0
-0.558718, 0.476542, 1
0.168231, -0.530500, 1
-0.140034, 0.669029, 1
0.361912, -0.175894, 0
0.230121, 0.484801, 0
0.554314, -0.457360, 0
0.104285, 0.279584, 1
-0.322483, 0.498603, 0
-0.042202, -0.895246, 1
-0.464424, -0.411430, 0
0.433166, -0.095283, 0
-0.161028, -0.957163, 1
0.759901, -0.512132, 0
0.035913, 0.392137, 0
0.246746, 0.916097, 0
0.379978, -0.891408, 1
0.479070, 0.030674, 0
0.246654, -0.059829, 0
-0.786390, -0.141648, 1
0.240354, -0.112250, 0
-0.342884, -0.489262, 0
-0.910391, 0.219420, 1
-0.270230, -0.196049, 1
-0.549366, -0.357666, 0
0.870289, 0.113262, 0
-0.441953, -0.893028, 1
0.079212, -0.284316, 0
0.581494, -0.608649, 0
0.658756, -0.704836, 1
0.864602, 0.082197, 0
0.886013, -0.043908, 0
0.852175, -0.121608, 0
0.098630, 0.603880, 0
-0.549726, -0.653525, 1
-0.044436, -0.854879, 0
0.346565, -0.055331, 0
-0.753662, 0.423112, 1
0.508360, 0.202903, 1
0.528431, 0.685232, 0
0.067313, 0.283827, 1
-0.591355, -0.380902, 0
0.575793, -0.437062, 0
-0.833902, 0.304398, 1
-0.491966, 0.439088, 0
-0.442463, 0.783352, 1
-0.696388, 0.315048, 1
0.480739, -0.610305, 0
-0.507738, -0.193857, 0
0.176765, 0.534733, 0
0.579110, 0.628826, 0
-0.041450, 0.058261, 0
-0.340445, 0.551240, 0
0.894056, 0.439967, 0
0.891711, -0.259406, 0
0.720047, 0.146017, 1
-0.826704, -0.360340, 1
0.365668, -0.791468, 0
-0.192546, -0.717073, 0
0.132207, -0.969048, 1
0.624649, 0.022326, 1
0.551906, -0.447638, 0
0.284580, 0.333069, 0
-0.112125, 0.244270, 1
0.089222, -0.339966, 0
0.540067, -0.582564, 0
0.682637, -0.468946, 0
0.207156, -0.122694, 0
0.411587, -0.514124, 1
-0.318809, 0.738954, 1
0.700107, 0.133455, 1
-0.244961, 0.157954, 1
-0.140917, -0.154637, 0
0.768473, -0.503059, 0
-0.640030, 0.672574, 1
-0.371559, -0.784600, 1
0.194896, 0.059024, 1
0.250510, 0.124937, 1
-0.420721, -0.800760, 1
0.155390, -0.292091, 0
-0.525747, 0.410905, 0
0.700600, 0.686926, 0
0.720336, 0.493212, 0
0.304694, 0.952096, 0
0.050819, -0.845236, 0
0.819414, -0.391501, 0
0.577344, 0.669372, 0
0.707497, 0.237254, 1
-0.271958, -0.592447, 0
0.060571, 0.705754, 1
-0.791239, 0.069671, 1
0.052388, -0.079291, 1
0.310467, 0.592472, 1
0.471674, 0.167044, 0
0.034646, -0.620544, 1
-0.577775, -0.680341, 1
0.005282, 0.421765, 0
0.473358, 0.171201, 0
-0.643474, 0.457315, 1
-0.044120, -0.385634, 1
0.922817, 0.281136, 0
-0.720271, -0.207842, 0
-0.560515, 0.301926, 0
-0.239343, -0.294152, 1
-0.332053, -0.118734, 1
-0.141487, 0.289147, 1
-0.180678, -0.533960, 1
0.129531, 0.370459, 0
-0.410545, 0.269660, 0
0.790875, 0.508399, 0
-0.186767, -0.319845, 1
-0.171199, -0.105044, 0
0.638542, -0.126485, 1
0.075409, -0.857322, 0
-0.901195, -0.198925, 1
-0.350976, -0.621435, 0
0.015215, -0.191691, 0
-0.779699, 0.456764, 1
0.692847, -0.041676, 1
0.519778, 0.526739, 1
-0.488521, -0.638562, 0
0.566586, -0.697563, 0
-0.726093, -0.521697, 1
0.453717, 0.796487, 0
-0.902947, -0.215618, 1
0.459932, -0.187665, 1
-0.271780, -0.916072, 1
-0.505919, 0.025602, 0
-0.890359, -0.226347, 1
-0.012721, 0.210720, 1
-0.239078, -0.937734, 1
0.498464, 0.086011, 0
-0.073984, -0.824274, 0
-0.440141, -0.554704, 0
-0.360661, -0.816748, 1
-0.674659, -0.729242, 1
0.403686, -0.317149, 1
-0.047027, -0.861750, 0
-0.258177, -0.752474, 0
0.175116, 0.282049, 0
-0.464469, 0.008751, 1
0.186195, 0.876329, 0
-0.216614, -0.207048, 0
-0.412886, 0.829325, 0
0.990876, -0.023725, 0
0.612273, 0.254183, 1
-0.270117, -0.148668, 1
-0.675882, 0.190183, 0
0.044618, -0.940899, 1
0.548520, -0.616799, 0
0.459251, -0.267143, 1
0.568298, 0.085809, 1
0.023445, 0.016242, 0
-0.068226, -0.370928, 1
-0.038770, -0.087149, 0
-0.743326, 0.182862, 1
0.247830, -0.622249, 0
0.573291, 0.327133, 1
0.155516, 0.931621, 0
-0.723950, 0.157866, 1
-0.394853, -0.282369, 1
0.602439, -0.068041, 1
0.286290, 0.134250, 0
-0.381348, -0.690192, 0
-0.333751, 0.560197, 0
-0.200654, 0.730736, 1
-0.011207, -0.895496, 1
0.593467, -0.625600, 0
0.201586, 0.345792, 0
0.383863, -0.902282, 1
-0.494310, -0.495752, 0
-0.177599, -0.217433, 0
-0.327133, 0.516252, 0
0.592589, -0.777700, 1
0.528190, 0.106687, 1
0.198434, -0.602211, 1
0.085122, -0.414471, 1
-0.903721, 0.132163, 1
0.744203, -0.313751, 0
-0.353631, -0.593938, 0
-0.551869, 0.239593, 0
0.163798, -0.233314, 0
-0.654814, -0.362196, 0
0.326954, -0.304718, 1
-0.777460, -0.017099, 1
-0.213094, 0.813028, 1
-0.002656, -0.636563, 0
-0.246402, 0.633967, 1
0.191431, -0.433830, 1
-0.315725, -0.821184, 1
0.858712, -0.212627, 0
-0.697110, -0.244378, 0
-0.874520, 0.409779, 0
-0.425630, 0.347804, 0
0.461931, 0.774555, 0
0.647680, 0.674790, 0
0.928166, -0.329543, 1
-0.427577, 0.232804, 0
0.499315, 0.115261, 0
-0.429800, -0.791136, 1
0.754998, -0.604929, 1
0.771310, -0.398367, 0
-0.450370, 0.552174, 1
0.600871, 0.426135, 1
0.822982, 0.310022, 0
0.567407, 0.683147, 0
0.695954, -0.140207, 1
-0.504937, -0.769297, 1
-0.554360, 0.471437, 1
-0.536002, 0.245588, 0
0.315904, -0.474585, 1
0.472836, 0.207408, 0
0.825065, -0.563081, 1
-0.147448, -0.438758, 1
-0.138332, -0.366448, 1
-0.359303, -0.558413, 0
0.581095, 0.695124, 0
-0.147369, 0.983935, 0
-0.218246, 0.876297, 0
0.025254, 0.797546, 1
0.799437, 0.052162, 0
0.065018, -0.360363, 0
-0.527232, -0.818005, 1
0.250913, -0.665801, 0
-0.133202, 0.804320, 1
-0.170659, 0.367674, 1
-0.655431, -0.630624, 1
-0.489584, -0.767394, 1
0.382795, 0.863138, 0
-0.380132, -0.335091, 1
-0.494245, -0.832590, 1
-0.538470, -0.345906, 0
0.604105, -0.001361, 1
0.582078, 0.083105, 1
0.688614, 0.505667, 0
0.028673, 0.611355, 0
-0.836811, -0.351093, 1
0.461173, -0.721465, 0
-0.052540, -0.843656, 0
-0.728568, -0.523445, 1
-0.050491, 0.225833, 1
0.781648, 0.055069, 0
0.618870, -0.091842, 1
0.292033, 0.785080, 1
0.389662, 0.481584, 1
0.282004, -0.621029, 0
-0.299030, -0.631553, 0
-0.098526, -0.791048, 0
0.559804, 0.030654, 1
0.050996, -0.371600, 0
-0.005187, 0.773206, 1
0.214150, -0.619417, 0
-0.127375, -0.096699, 0
0.174017, -0.531373, 1
0.541889, -0.767366, 1
-0.175171, 0.168100, 1
0.057139, 0.556782, 0
0.005824, 0.784427, 1
0.643586, 0.354615, 1
0.977423, 0.058616, 0
-0.074495, 0.068409, 0
0.661623, 0.005101, 1
0.885972, 0.263758, 0
-0.013602, 0.306281, 1
-0.399599, -0.559178, 0
-0.512670, 0.572153, 1
-0.495810, -0.277493, 0
0.805178, -0.251716, 0
-0.106596, 0.487451, 0
-0.345671, -0.216031, 1
-0.744575, -0.128614, 0
-0.281229, -0.161069, 1
0.680872, -0.253951, 0
0.618389, 0.764617, 0
0.664803, -0.367957, 0
-0.008299, -0.373098, 0
0.471194, -0.037597, 0
-0.012068, -0.377109, 1
0.557477, 0.527451, 1
-0.044489, 0.594388, 0
-0.936939, -0.338291, 1
0.341494, -0.386390, 1
-0.394093, -0.620388, 0
-0.577158, -0.313452, 0
-0.138120, 0.138667, 1
-0.424782, 0.725633, 1
0.836468, 0.359529, 0
0.417872, 0.714143, 1
0.859926, 0.177152, 0
0.900573, -0.271740, 0
-0.343506, -0.476988, 0
-0.379050, -0.614679, 0
0.071673, 0.872119, 0
-0.555712, -0.243549, 0
-0.678942, 0.713285, 0
-0.343999, -0.270099, 1
-0.991419, 0.006444, 1
0.693962, 0.343689, 1
0.538869, 0.081917, 1
-0.928669, 0.086013, 1
-0.288080, 0.764471, 1
0.107101, 0.284026, 1
-0.937597, -0.335522, 1
-0.005701, -0.080022, 1
0.679632, -0.106917, 1
0.878985, -0.458444, 1
0.411131, 0.780773, 0
-0.747972, -0.052455, 0
0.467725, 0.103097, 0
-0.481312, 0.544772, 1
0.320466, 0.149447, 0
-0.768657, -0.505417, 1
0.521047, 0.651502, 0
-0.383982, -0.893053, 1
-0.744486, -0.211798, 1
-0.349179, 0.917498, 0
-0.361464, 0.494904, 0
0.278159, 0.073831, 0
-0.075495, 0.904830, 0
0.379582, 0.834376, 0
0.964430, 0.186025, 0
0.066699, -0.121145, 1
-0.181265, 0.684172, 1
0.437853, -0.764822, 0
0.290747, -0.804880, 0
-0.014530, 0.224777, 1
-0.222251, 0.034538, 0
-0.577738, 0.285233, 0
-0.855926, 0.043408, 1
-0.002211, -0.044283, 1
0.445226, -0.710955, 0
0.505974, 0.412930, 1
-0.461061, 0.753735, 1
0.187044, -0.649435, 0
-0.773795, -0.360272, 1
-0.631728, -0.672422, 1
-0.080314, -0.387272, 1
0.473183, 0.817990, 0
0.821665, 0.498394, 0
0.618005, -0.521909, 0
-0.416158, 0.171384, 1
0.934296, 0.117211, 0
-0.284682, 0.802735, 1
-0.297619, -0.476985, 1
-0.616138, 0.286662, 0
-0.766180, -0.548402, 1
0.149501, -0.798031, 0
0.436182, -0.042059, 0
0.692945, -0.589217, 0
-0.051826, 0.589757, 0
-0.767322, 0.335966, 1
-0.217206, 0.551546, 0
0.455478, -0.183167, 1
0.573480, -0.646495, 0
-0.154414, -0.246078, 0
0.702057, -0.604962, 0
0.954732, 0.012869, 0
-0.157514, -0.052571, 0
-0.973040, -0.210677, 1
0.889967, -0.091697, 0
-0.122890, 0.145809, 1
-0.427883, -0.886552, 1
-0.294216, -0.451206, 1
-0.289653, -0.291159, 1
-0.008796, -0.809331, 0
0.086020, 0.156058, 1
-0.511895, -0.575592, 0
0.200705, 0.678819, 1
0.416449, -0.582256, 0
-0.552176, -0.150102, 0
-0.429808, 0.831073, 0
-0.501547, -0.558358, 0
-0.204114, 0.642180, 1
0.339401, 0.112429, 0
0.697624, -0.568608, 0
-0.696901, -0.350693, 0
0.702993, 0.677851, 0
0.191631, 0.514594, 0
0.681677, 0.698766, 0
-0.194537, -0.524934, 1
-0.139005, 0.759524, 1
0.807681, 0.180397, 0
-0.691611, 0.155117, 0
-0.013170, -0.096702, 1
-0.809746, 0.059934, 1
0.443927, -0.691080, 0
0.110058, 0.174889, 1
0.581939, 0.611344, 0
-0.083216, 0.489372, 0
0.451442, 0.813261, 0
-0.579400, -0.137392, 0
-0.128753, -0.687984, 0
-0.744067, 0.227534, 1
0.447537, -0.266988, 1
0.580726, 0.107808, 1
-0.756368, 0.246080, 1
-0.407799, 0.047406, 1
-0.101651, 0.453950, 0
-0.518609, -0.540760, 0
-0.202102, 0.501132, 0
0.022837, -0.664971, 0
-0.468948, 0.752902, 1
-0.942651, -0.032044, 1
0.863658, 0.477824, 0
0.093752, -0.741381, 0
0.733421, -0.535696, 0
0.109359, 0.759805, 1
-0.069028, -0.391523, 1
-0.842502, -0.324413, 1
-0.922406, 0.076915, 1
-0.676125, -0.380392, 0
-0.178849, 0.099396, 0
0.867148, -0.327628, 0
-0.816045, 0.564520, 0
0.393779, -0.334239, 1
0.100613, -0.625346, 1
-0.473982, 0.271494, 0
0.379334, -0.885736, 1
-0.770886, 0.383542, 1
0.816736, 0.241662, 0
-0.593864, 0.336499, 0
0.136388, -0.240463, 0
-0.264648, 0.572551, 0
0.888411, -0.337434, 0
0.003496, 0.482045, 0
0.014515, -0.703789, 0
0.488885, -0.189804, 1
0.818176, -0.485994, 0
-0.081427, -0.902019, 1
-0.340110, 0.737915, 1
0.021255, 0.732756, 1
0.865880, -0.459037, 1
-0.881499, 0.124710, 1
-0.519569, 0.454361, 0
-0.020551, 0.177419, 1
-0.130284, 0.881312, 0
0.951949, 0.289177, 0
-0.087813, -0.144570, 0
0.522373, -0.704093, 0
-0.651200, -0.027503, 0
-0.040694, 0.441256, 0
0.328041, 0.582748, 1
-0.846401, 0.436496, 1
0.352311, 0.359782, 0
-0.273176, -0.907036, 1
-0.932464, -0.314251, 1
0.343352, -0.680767, 0
-0.714127, -0.078465, 0
0.610907, 0.567356, 0
0.046096, 0.910268, 0
-0.042352, 0.666466, 1
0.475534, -0.168019, 1
-0.066952, -0.692533, 0
0.004576, 0.412501, 0
0.847234, 0.452400, 0
0.559140, -0.562758, 0
-0.343808, 0.030723, 1
-0.214937, -0.505762, 1
0.593213, -0.254384, 1
-0.698974, -0.023282, 0
-0.618998, 0.116182, 0
0.313883, 0.382974, 0
-0.565265, -0.180816, 0
0.824388, -0.089288, 0
0.265438, 0.342215, 0
0.986764, -0.008247, 0
0.607034, 0.338143, 1
-0.366400, -0.801257, 1
0.324851, -0.719641, 0
-0.692122, 0.090272, 0
-0.271662, 0.764222, 1
0.497528, -0.553020, 0
0.588161, -0.502099, 0
-0.353162, 0.089819, 1
-0.628062, -0.603741, 1
-0.709791, 0.196379, 1
0.828493, -0.518653, 1
0.741220, 0.248533, 0
0.207443, 0.708755, 1
-0.534438, -0.180669, 0
0.607442, 0.190757, 1
-0.432897, 0.127923, 1
-0.394007, 0.531756, 0
0.507100, -0.030625, 1
0.327887, 0.549644, 1
0.502326, -0.016928, 1
-0.738354, 0.051709, 0
-0.871549, -0.003732, 1
-0.095438, -0.326479, 0
-0.625284, -0.628158, 1
-0.574433, -0.618638, 1
0.817301, -0.226725, 0
-0.521716, -0.136530, 0
-0.867618, -0.130100, 1
-0.947173, 0.301027, 0
0.173722, 0.119459, 1
0.355531, -0.008906, 0
-0.788810, -0.517605, 1
-0.410264, -0.452188, 0
-0.557145, -0.354450, 0
-0.728563, -0.040661, 0
-0.251171, 0.647785, 1
0.548440, 0.655940, 0
-0.438292, -0.191875, 1
0.361360, 0.036091, 0
-0.914964, -0.372972, 1
0.274786, 0.403510, 0
0.063452, 0.127877, 1
0.511837, 0.720028, 0
-0.750057, 0.032883, 1
-0.245980, -0.047756, 0
-0.399043, -0.272413, 1
0.222541, -0.213047, 0
0.679031, 0.247571, 1
-0.279831, -0.376304, 1
-0.148604, -0.975272, 1
-0.530975, 0.794336, 0
-0.723017, -0.314537, 1
-0.788766, -0.457727, 1
-0.710497, -0.356976, 1
-0.338952, 0.019671, 1
0.350656, 0.747380, 1
0.075742, -0.176531, 0
-0.785177, 0.560258, 0
-0.463730, -0.241414, 1
0.220552, 0.264509, 0
0.659081, 0.076594, 1
-0.589433, 0.093147, 0
-0.211766, -0.698927, 0
0.170447, -0.529108, 1
-0.304748, -0.880959, 1
0.539723, -0.838441, 1
-0.000536, -0.272678, 0
-0.865064, -0.002673, 1
0.000926, -0.704240, 0
-0.790748, -0.018227, 1
-0.423885, 0.094295, 1
0.004495, 0.483540, 0
-0.635581, -0.455059, 0
0.639719, 0.316804, 1
0.626979, 0.485012, 1
-0.626242, -0.464893, 0
0.746513, 0.643658, 0
0.222564, -0.284580, 0
-0.341981, -0.725940, 0
-0.638007, -0.499675, 1
-0.580626, 0.379055, 0
0.863150, -0.134056, 0
-0.709735, 0.588062, 1
-0.188500, 0.428065, 0
0.042682, 0.954718, 0
0.072936, -0.657358, 0
-0.769030, 0.455798, 1
0.030114, -0.862299, 0
0.715693, 0.347781, 0
0.043955, -0.444464, 1
0.357415, -0.641437, 0
0.003169, 0.175194, 1
-0.303512, 0.025332, 1
0.532325, -0.278516, 1
0.128169, 0.305606, 1
0.149961, -0.425153, 1
-0.195233, 0.347816, 1
0.794017, 0.390522, 0
-0.816532, 0.025611, 1
0.059702, 0.776325, 1
-0.318226, -0.156653, 1
0.438619, -0.346276, 1
0.722969, 0.393238, 0
0.714143, 0.200818, 1
0.758491, -0.453321, 0
-0.109654, 0.905393, 0
-0.687039, 0.404575, 1
0.597588, 0.410886, 1
-0.520515, 0.105630, 0
-0.083297, -0.264809, 0
-0.389433, 0.137175, 1
-0.296235, -0.189722, 1
-0.543823, -0.412029, 0
-0.218562, 0.811883, 1
-0.563520, -0.268091, 0
0.173942, 0.006607, 1
-0.618702, -0.060022, 0
-0.608562, 0.137866, 0
0.080831, 0.383308, 0
0.290749, 0.379136, 0
-0.390761, 0.653374, 1
-0.220983, 0.649719, 1
-0.130746, -0.895704, 1
0.622877, -0.519115, 0
0.009147, -0.615883, 1
0.034668, 0.681900, 1
0.035481, 0.045011, 0
0.030418, -0.508841, 1
-0.173336, 0.526778, 0
-0.283930, 0.699768, 1
0.582289, -0.530907, 0
0.915153, -0.253104, 0
0.562930, -0.213349, 1
-0.749958, 0.041561, 1
-0.381424, 0.292905, 0
-0.563142, 0.205358, 0
-0.013404, -0.460351, 1
0.328589, -0.770640, 0
-0.446059, 0.304478, 0
0.402699, 0.678330, 1
-0.061391, 0.173004, 1
0.673455, -0.245189, 1
-0.223580, -0.087852, 0
-0.716495, 0.133695, 0
-0.550038, 0.162693, 0
0.549908, 0.553082, 1
0.456815, -0.161270, 1
-0.668544, 0.068286, 0
0.849129, 0.363733, 0
-0.446210, 0.531858, 1
0.252705, 0.255311, 0
0.649737, -0.589300, 0
0.017248, 0.834186, 1
-0.179777, -0.916240, 1
-0.557423, 0.754230, 0
-0.147286, -0.964644, 1
-0.321826, -0.631695, 0
-0.123220, -0.807231, 0
0.753732, 0.277849, 0
-0.055867, 0.893805, 0
0.330716, 0.838564, 0
0.271198, -0.600097, 1
0.917986, -0.064495, 0
0.291268, -0.817141, 0
-0.371920, 0.760526, 1
-0.543743, -0.798866, 1
-0.447884, 0.170401, 0
0.572293, -0.343115, 1
-0.067167, -0.037370, 0
-0.494347, -0.640772, 0
-0.105306, 0.578380, 0
0.602068, 0.045452, 1
0.116011, -0.900354, 1
0.288265, 0.356908, 0
-0.871501, 0.460736, 0
-0.214005, -0.426092, 1
0.363951, -0.183437, 0
-0.888661, -0.051300, 1
-0.611362, 0.044313, 0
0.801200, 0.203184, 0
0.290198, -0.470123, 1
-0.872544, 0.180229, 1
0.398469, -0.753445, 0
0.932015, -0.123491, 0
0.629145, 0.175720, 1
-0.804534, 0.066199, 1
-0.249796, 0.357183, 0
0.287773, 0.496006, 0
-0.016209, -0.743241, 0
-0.032016, -0.418641, 1
-0.353273, -0.281048, 1
0.267610, -0.388279, 1
0.504987, 0.830000, 0
-0.498266, -0.757963, 1
-0.596352, -0.364533, 0
0.746528, 0.167749, 1
-0.691934, 0.486147, 1
-0.204983, 0.938254, 0
-0.568778, 0.605622, 1
0.191838, 0.356460, 0
0.314595, -0.662347, 0
-0.104549, -0.735594, 0
0.351741, -0.179338, 0
-0.680131, -0.477045, 1
0.440651, -0.403553, 1
